-15.2456913157466,-7.228915663
-6.26549414137839,27.02702703
-10.7331916515375,13.46153846
-2.07329733644055,-7.692307692
-22.2068522544169,-25.30120482
-15.7337584684283,0
-15.409883411568,-11.25
-8.4806737926524,-5.555555556
-20.3320994000031,-23.07692308
-17.4581902018665,-19.04761905
-15.9245882395262,-6.818181818
-7.43467538281621,14.28571429
-14.7404047804174,11.11111111
-6.86740443393656,-8
-18.7974712625382,-21.27659574
-15.432662330555,-3.614457831
-13.1637037359135,15.87301587
-0.46785350616991,19.67213115
-11.2696821243415,-10
-1.20522275935224,31.86813187
-4.14734918415891,-4.301075269
-12.7118704466751,8.045977011
-4.31302342761355,28.81355932
-7.80283104174511,-4.210526316
5.57052573122122,36.47058824
-15.8137091734389,0
-17.0263816148649,-14.28571429
-5.95842362381678,27.27272727
-16.5942955513834,-16.66666667
-24.0012987541197,-5.633802817
-9.09692231996114,20
-16.669222508319,-16.49484536
-14.7551159876577,7.01754386
-6.63284444212542,8.791208791
-15.6617562709346,5.714285714
-22.6918925216344,-25.53191489
-25.7484161665534,-28.40909091
-17.04865514709,-14.28571429
-15.9566649224705,4.87804878
-13.258866186863,3.846153846
-14.7821884074726,15.71428571
-21.8863294156785,-24.16666667
-6.81431880555842,26.47058824
-15.8233244362107,-1.470588235
-24.7556364468839,-27.86885246
-15.9719313975276,0
-8.39102695941741,13.15789474
-11.3584422172089,23.80952381
-22.5195089578375,-15.38461538
-15.3924366078135,0
-15.3714708891142,9.589041096
-17.0740892044908,1.234567901
-8.89412745676198,-6.578947368
-43.4053734301183,-39.21568627
-14.3086784793094,2.222222222
-28.5330533196116,-30.58823529
-21.5689213413086,-24.3902439
-13.4108246983169,19.56521739
-16.7471296482795,-16.85393258
51.6156586434755,53.93258427
