xNameData,vipScore
EGFR_1,0.520617069590112
AGEV_1,0.237612962121617
SBP_1,0.184075936558323
TOTCHOL_1,0.204449152170286
DPP4_LUM_num_1,0.419286285528528
ICAM1_LUM_num_1,0.317894421134008
LEP_LUM_num_1,0.240776905494986
ADIPOQ_LUM_num_1,0.226502246313269
SERPINE1_LUM_num_1,0.129714752827832
yD^2,1.13777856673787
yD^3,2.98317178834639
