xNameData,vipScore
EGFR_1,0.648136663757647
AGEV_1,0.116261137729585
SBP_1,0.214614244572465
TOTCHOL_1,0.286081967520746
DPP4_LUM_num_1,0.68540459803174
ICAM1_LUM_num_1,0.109628661920008
LEP_LUM_num_1,0.79511668546269
ADIPOQ_LUM_num_1,0.196686972605907
SERPINE1_LUM_num_1,0.665432322629636
yD^2,0.628396982948507
yD^3,2.9065654796413
