xNameData,vipScore
EGFR_1,0.835681448776304
AGEV_1,0.108650807135322
SBP_1,0.158052472029302
TOTCHOL_1,0.291317987672332
DPP4_LUM_num_1,0.568593657498723
ICAM1_LUM_num_1,0.344901518652647
LEP_LUM_num_1,1.04604538923232
ADIPOQ_LUM_num_1,0.457202692390509
SERPINE1_LUM_num_1,0.221621451471661
yD^2,0.80572979530325
yD^3,2.78139661509324
