xNameData,vipScore
EGFR_1,0.510835690258582
AGEV_1,0.236777457432838
SBP_1,0.190141176497526
TOTCHOL_1,0.207816411166839
DPP4_LUM_num_1,0.415265747339363
ICAM1_LUM_num_1,0.31589324048731
LEP_LUM_num_1,0.24194319381527
ADIPOQ_LUM_num_1,0.21945294749906
SERPINE1_LUM_num_1,0.127456752961116
yD^2,1.13955961283619
yD^3,2.98494059989112
