TID,VAR,TRP,VAL,TRF,GRD
DC320510672,TC,RS,1.0,R,
DC320510672,DEGFR,RS,-0.1293666740542818,R,
DC320510672,EGFR,RS,74.00383270538605,R,
DC320510672,TC,RM,1.0,R,
DC320510672,DEGFR,RM,-0.1135069005629595,R,
DC320510672,EGFR,RM,75.35191,R,
DC322113821,TC,R,0.0,R,0.0
DC322113821,DEGFR,R,0.0362601865546812,R,-4.615384615384615
DC322113821,EGFR,R,67.35691212605428,R,62.0
DC322113821,TC,RS,0.0,R,
DC322113821,DEGFR,RS,-0.0032431852957975,R,
DC322113821,EGFR,RS,64.78919295577316,R,
DC322113821,TC,RM,0.0,R,
DC322113821,DEGFR,RM,0.0712767380934495,R,
DC322113821,EGFR,RM,69.63299,R,
DC322113822,TC,R,0.0,R,0.0
DC322113822,DEGFR,R,0.0529651131519545,R,9.67741935483871
DC322113822,EGFR,R,65.28383701542118,R,68.0
DC322113822,TC,RS,0.0,R,
DC322113822,DEGFR,RS,0.0164877257697701,R,
DC322113822,EGFR,RS,63.02223899772575,R,
DC322113822,TC,RM,0.0,R,
DC322113822,DEGFR,RM,0.0461017239478326,R,
DC322113822,EGFR,RM,64.85831,R,
DC322113823,TC,R,0.0,R,1.0
DC322113823,DEGFR,R,-0.0152053510904775,R,-16.176470588235293
DC322113823,EGFR,R,66.96603612584752,R,57.0
DC322113823,TC,RS,0.0,R,
DC322113823,DEGFR,RS,-0.0438213024937923,R,
DC322113823,EGFR,RS,65.02015143042212,R,
DC322113823,TC,RM,0.0,R,
DC322113823,DEGFR,RM,0.0204668606028837,R,
DC322113823,EGFR,RM,69.39175,R,
DC322113824,TC,R,0.0,R,
DC322113824,DEGFR,R,0.054342693813005,R,
DC322113824,EGFR,R,60.097533547341285,R,
DC322113824,TC,RS,0.0,R,
DC322113824,DEGFR,RS,-0.0444980293950406,R,
DC322113824,EGFR,RS,54.46361232448268,R,
DC322113824,TC,RM,0.0,R,
DC322113824,DEGFR,RM,0.0195836518940172,R,
DC322113824,EGFR,RM,58.11627,R,
DC323310701,TC,R,1.0,R,1.0
DC323310701,DEGFR,R,-0.1409981656787553,R,-24.65753424657534
DC323310701,EGFR,R,62.70713390545086,R,55.0
DC323310701,TC,RS,1.0,R,
DC323310701,DEGFR,RS,-0.1428333853521892,R,
DC323310701,EGFR,RS,62.57316286929019,R,
DC323310701,TC,RM,0.0,R,
DC323310701,DEGFR,RM,-0.0377569329248715,R,
DC323310701,EGFR,RM,70.243744,R,
DC323310702,TC,R,0.0,RS,
DC323310702,DEGFR,R,0.1306815199210219,RS,
DC323310702,EGFR,R,62.18748359565621,RS,
DC323310702,TC,RS,0.0,RS,0.0
DC323310702,DEGFR,RS,-0.0698224198125015,RS,5.454545454545454
DC323310702,EGFR,RS,51.15976691031241,RS,58.0
DC323310702,TC,RM,0.0,RS,
DC323310702,DEGFR,RM,0.0493217468261718,RS,
DC323310702,EGFR,RM,57.712696,RS,
DC323310703,TC,R,0.0,RS,
DC323310703,DEGFR,R,0.1162572335540181,RS,
DC323310703,EGFR,R,64.74291954613305,RS,
DC323310703,TC,RS,0.0,RS,1.0
DC323310703,DEGFR,RS,-0.0583293312786157,RS,-10.344827586206897
DC323310703,EGFR,RS,54.61689878584029,RS,52.0
DC323310703,TC,RM,0.0,RS,
DC323310703,DEGFR,RM,0.055142698616817,RS,
DC323310703,EGFR,RM,61.198277,RS,
DC323310704,TC,R,0.0,RS,
DC323310704,DEGFR,R,0.0997589916741222,RS,
DC323310704,EGFR,R,57.18746756705436,RS,
DC323310704,TC,RS,0.0,RS,0.0
DC323310704,DEGFR,RS,-0.0791826572008456,RS,21.15384615384616
DC323310704,EGFR,RS,47.88250182555603,RS,63.0
DC323310704,TC,RM,0.0,RS,
DC323310704,DEGFR,RM,0.0553255814772385,RS,
DC323310704,EGFR,RM,54.87693,RS,
DC323310705,TC,R,0.0,RS,
DC323310705,DEGFR,R,0.0456228248861304,RS,
DC323310705,EGFR,R,65.87423796782622,RS,
DC323310705,TC,RS,1.0,RS,
DC323310705,DEGFR,RS,-0.1285999270275087,RS,
DC323310705,EGFR,RS,54.89820459726695,RS,
DC323310705,TC,RM,0.0,RS,
DC323310705,DEGFR,RM,0.0446525452628968,RS,
DC323310705,EGFR,RM,65.81311,RS,
DC324713601,TC,R,0.0,R,0.0
DC324713601,DEGFR,R,-0.0676387429331572,R,0.0
DC324713601,EGFR,R,53.14459165281004,R,57.0
DC324713601,TC,RS,1.0,R,
DC324713601,DEGFR,RS,-0.149390559334391,R,
DC324713601,EGFR,RS,48.48473811793971,R,
DC324713601,TC,RM,0.0,R,
DC324713601,DEGFR,RM,-0.0549697875976562,R,
DC324713601,EGFR,RM,53.866722,R,
DC324713602,TC,R,1.0,R,0.0
DC324713602,DEGFR,R,-0.191746572244595,R,-3.508771929824561
DC324713602,EGFR,R,46.07044538205808,R,55.0
DC324713602,TC,RS,1.0,R,
DC324713602,DEGFR,RS,-0.1752572183984329,R,
DC324713602,EGFR,RS,47.01033855128932,R,
DC324713602,TC,RM,1.0,R,
DC324713602,DEGFR,RM,-0.1155616358706825,R,
DC324713602,EGFR,RM,50.412987,R,
DC324713603,TC,R,1.0,R,1.0
DC324713603,DEGFR,R,-0.1984903023667977,R,-23.63636363636364
DC324713603,EGFR,R,44.083033369826126,R,42.0
DC324713603,TC,RS,1.0,R,
DC324713603,DEGFR,RS,-0.2050367919272032,R,
DC324713603,EGFR,RS,43.72297644400382,R,
DC324713603,TC,RM,0.0,R,
DC324713603,DEGFR,RM,-0.0940932533957741,R,
DC324713603,EGFR,RM,49.82487,R,
DC324713604,TC,R,1.0,R,
DC324713604,DEGFR,R,-0.1761573768592812,R,
DC324713604,EGFR,R,34.60139017191019,R,
DC324713604,TC,RS,1.0,R,
DC324713604,DEGFR,RS,-0.1925862360184717,R,
DC324713604,EGFR,RS,33.911378087224186,R,
DC324713604,TC,RM,0.0,R,
DC324713604,DEGFR,RM,-0.0754855927966889,R,
DC324713604,EGFR,RM,38.829605,R,
DC324911401,TC,R,0.0,R,0.0
DC324911401,DEGFR,R,0.2509447756472292,R,40.0
DC324911401,EGFR,R,62.54723878236146,R,70.0
DC324911401,TC,RS,0.0,R,
DC324911401,DEGFR,RS,0.0619117970509572,R,
DC324911401,EGFR,RS,53.09558985254786,R,
DC324911401,TC,RM,0.0,R,
DC324911401,DEGFR,RM,0.0800521087646484,R,
DC324911401,EGFR,RM,54.002605,R,
DC324911402,TC,R,1.0,RG,
DC324911402,DEGFR,R,-0.2484878698780218,RG,
DC324911402,EGFR,R,52.60584910853847,RG,
DC324911402,TC,RS,1.0,RG,
DC324911402,DEGFR,RS,-0.1456435160593943,RG,
DC324911402,EGFR,RS,59.80495387584239,RG,
DC324911402,TC,RM,1.0,RG,
DC324911402,DEGFR,RM,-0.1669357299804687,RG,
DC324911402,EGFR,RM,58.3145,RG,
DC325212991,TC,R,0.0,R,1.0
DC325212991,DEGFR,R,0.3457113044370429,R,-35.8974358974359
DC325212991,EGFR,R,52.48274087304468,R,25.0
DC325212991,TC,RS,0.0,R,
DC325212991,DEGFR,RS,0.1382444253499856,R,
DC325212991,EGFR,RS,44.39153258864944,R,
DC325212991,TC,RM,0.0,R,
DC325212991,DEGFR,RM,0.1624033023149539,R,
DC325212991,EGFR,RM,45.33373,R,
DC325212992,TC,R,0.0,R,0.0
DC325212992,DEGFR,R,0.5644422426882448,R,24.0
DC325212992,EGFR,R,39.11105606720612,R,31.0
DC325212992,TC,RS,0.0,R,
DC325212992,DEGFR,RS,0.3156186146779103,R,
DC325212992,EGFR,RS,32.89046536694776,R,
DC325212992,TC,RM,0.0,R,
DC325212992,DEGFR,RM,0.3611686706542968,R,
DC325212992,EGFR,RM,34.029217,R,
DC325212993,TC,R,0.0,R,0.0
DC325212993,DEGFR,R,0.2309518734452383,R,-3.225806451612903
DC325212993,EGFR,R,38.15950807680239,R,30.0
DC325212993,TC,RS,0.0,R,
DC325212993,DEGFR,RS,0.1751208040680312,R,
DC325212993,EGFR,RS,36.42874492610897,R,
DC325212993,TC,RM,0.0,R,
DC325212993,DEGFR,RM,0.1209068298339843,R,
DC325212993,EGFR,RM,34.74811,R,
DC325212994,TC,R,0.0,R,
DC325212994,DEGFR,R,0.2374343894981407,R,
DC325212994,EGFR,R,37.12303168494422,R,
DC325212994,TC,RS,0.0,R,
DC325212994,DEGFR,RS,0.1339825673146291,R,
DC325212994,EGFR,RS,34.019477019438874,R,
DC325212994,TC,RM,0.0,R,
DC325212994,DEGFR,RM,0.1469160715738932,R,
DC325212994,EGFR,RM,34.407482,R,
DC328911001,TC,R,1.0,R,1.0
DC328911001,DEGFR,R,-0.1736473569211301,R,-18.0
DC328911001,EGFR,R,41.31763215394349,R,41.0
DC328911001,TC,RS,1.0,R,
DC328911001,DEGFR,RS,-0.1358208994822459,R,
DC328911001,EGFR,RS,43.2089550258877,R,
DC328911001,TC,RM,0.0,R,
DC328911001,DEGFR,RM,-0.0624952697753906,R,
DC328911001,EGFR,RM,46.875237,R,
DC328911002,TC,R,0.0,RS,
DC328911002,DEGFR,R,-0.0281600246933767,RS,
DC328911002,EGFR,R,39.84543898757156,RS,
DC328911002,TC,RS,0.0,RS,0.0
DC328911002,DEGFR,RS,-0.063169044757827,RS,-2.4390243902439024
DC328911002,EGFR,RS,38.41006916492909,RS,40.0
DC328911002,TC,RM,0.0,RS,
DC328911002,DEGFR,RM,0.0097371543326028,RS,
DC328911002,EGFR,RM,41.399223,RS,
DC328911003,TC,R,0.0,RS,
DC328911003,DEGFR,R,-0.0945170697507199,RS,
DC328911003,EGFR,R,36.2193172099712,RS,
DC328911003,TC,RS,0.0,RS,0.0
DC328911003,DEGFR,RS,-0.0685705141978221,RS,5.0
DC328911003,EGFR,RS,37.25717943208711,RS,42.0
DC328911003,TC,RM,0.0,RS,
DC328911003,DEGFR,RM,0.0148690223693847,RS,
DC328911003,EGFR,RM,40.59476,RS,
DC328911004,TC,R,0.0,RS,
DC328911004,DEGFR,R,-0.0357848734878154,RS,
DC328911004,EGFR,R,40.49703531351175,RS,
DC328911004,TC,RS,0.0,RS,
DC328911004,DEGFR,RS,-0.0938436147328969,RS,
DC328911004,EGFR,RS,38.05856818121833,RS,
DC328911004,TC,RM,0.0,RS,
DC328911004,DEGFR,RM,-0.0268010639009021,RS,
DC328911004,EGFR,RM,40.874355,RS,
DC329210371,TC,R,0.0,R,0.0
DC329210371,DEGFR,R,0.0230235769448226,R,1.1494252873563218
DC329210371,EGFR,R,89.00305119419957,R,88.0
DC329210371,TC,RS,0.0,R,
DC329210371,DEGFR,RS,-0.040005169880616,R,
DC329210371,EGFR,RS,83.5195502203864,R,
DC329210371,TC,RM,0.0,R,
DC329210371,DEGFR,RM,0.0423994393184267,R,
DC329210371,EGFR,RM,90.68875,R,
DC329210372,TC,R,0.0,RS,
DC329210372,DEGFR,R,-0.0626730520283299,RS,
DC329210372,EGFR,R,82.48477142150696,RS,
DC329210372,TC,RS,0.0,RS,0.0
DC329210372,DEGFR,RS,-0.0606857170148719,RS,1.1363636363636365
DC329210372,EGFR,RS,82.65965690269127,RS,89.0
DC329210372,TC,RM,0.0,RS,
DC329210372,DEGFR,RM,-0.0213391564109108,RS,
DC329210372,EGFR,RM,86.122154,RS,
DC329210373,TC,R,0.0,RS,
DC329210373,DEGFR,R,0.0205981645385564,RS,
DC329210373,EGFR,R,90.83323664393151,RS,
DC329210373,TC,RS,0.0,RS,0.0
DC329210373,DEGFR,RS,-0.0330090801271063,RS,22.471910112359552
DC329210373,EGFR,RS,86.06219186868753,RS,109.0
DC329210373,TC,RM,0.0,RS,
DC329210373,DEGFR,RM,0.0480925313542398,RS,
DC329210373,EGFR,RM,93.280235,RS,
DC329210374,TC,R,1.0,RS,
DC329210374,DEGFR,R,-0.1839715333944852,RS,
DC329210374,EGFR,R,88.94710286000111,RS,
DC329210374,TC,RS,0.0,RS,
DC329210374,DEGFR,RS,-0.0653775504664237,RS,
DC329210374,EGFR,RS,101.8738469991598,RS,
DC329210374,TC,RM,0.0,RS,
DC329210374,DEGFR,RM,0.0434754397890983,RS,
DC329210374,EGFR,RM,113.73882,RS,
DC330410291,TC,R,0.0,R,0.0
DC330410291,DEGFR,R,-0.0243514243757486,R,2.3529411764705883
DC330410291,EGFR,R,82.93012892806136,R,87.0
DC330410291,TC,RS,0.0,R,
DC330410291,DEGFR,RS,-0.0300291747723424,R,
DC330410291,EGFR,RS,82.44752014435089,R,
DC330410291,TC,RM,0.0,R,
DC330410291,DEGFR,RM,-0.0100428861730238,R,
DC330410291,EGFR,RM,84.146355,R,
DC330410292,TC,R,0.0,RS,
DC330410292,DEGFR,R,-0.0576349082046924,RS,
DC330410292,EGFR,R,81.98576298619176,RS,
DC330410292,TC,RS,0.0,RS,1.0
DC330410292,DEGFR,RS,-0.0363534961142277,RS,-9.195402298850574
DC330410292,EGFR,RS,83.83724583806219,RS,79.0
DC330410292,TC,RM,0.0,RS,
DC330410292,DEGFR,RM,-0.0033960452024964,RS,
DC330410292,EGFR,RM,86.704544,RS,
DC330410293,TC,R,0.0,RS,
DC330410293,DEGFR,R,0.0697606395341951,RS,
DC330410293,EGFR,R,84.51109052320142,RS,
DC330410293,TC,RS,0.0,RS,1.0
DC330410293,DEGFR,RS,-0.0481111568033743,RS,-8.860759493670885
DC330410293,EGFR,RS,75.19921861253343,RS,72.0
DC330410293,TC,RM,0.0,RS,
DC330410293,DEGFR,RM,0.0346554140501384,RS,
DC330410293,EGFR,RM,81.73778,RS,
DC330410294,TC,R,0.0,RS,
DC330410294,DEGFR,R,0.0737786209977065,RS,
DC330410294,EGFR,R,77.31206071183487,RS,
DC330410294,TC,RS,0.0,RS,
DC330410294,DEGFR,RS,-0.0542917738447676,RS,
DC330410294,EGFR,RS,68.09099228317673,RS,
DC330410294,TC,RM,0.0,RS,
DC330410294,DEGFR,RM,0.0177947150336371,RS,
DC330410294,EGFR,RM,73.28122,RS,
DC332911611,TC,R,1.0,R,0.0
DC332911611,DEGFR,R,-0.2744203782054863,R,-3.614457831325301
DC332911611,EGFR,R,60.22310860894464,R,80.0
DC332911611,TC,RS,1.0,R,
DC332911611,DEGFR,RS,-0.1883871943247016,R,
DC332911611,EGFR,RS,67.36386287104976,R,
DC332911611,TC,RM,1.0,R,
DC332911611,DEGFR,RM,-0.1861421516142695,R,
DC332911611,EGFR,RM,67.5502,R,
DC332911612,TC,R,1.0,RM,
DC332911612,DEGFR,R,-0.4213166055020627,RM,
DC332911612,EGFR,R,46.29467155983498,RM,
DC332911612,TC,RS,1.0,RM,
DC332911612,DEGFR,RS,-0.247274299140449,RM,
DC332911612,EGFR,RS,60.21805606876408,RM,
DC332911612,TC,RM,1.0,RM,
DC332911612,DEGFR,RM,-0.2017984867095947,RM,
DC332911612,EGFR,RM,63.85612,RM,78.0
DC332912551,TC,R,1.0,RM,
DC332912551,DEGFR,R,-0.2677162245311811,RM,
DC332912551,EGFR,R,57.11813448656787,RM,
DC332912551,TC,RS,1.0,RM,
DC332912551,DEGFR,RS,-0.1854906405992832,RM,
DC332912551,EGFR,RS,63.53173003325591,RM,
DC332912551,TC,RM,1.0,RM,0.0
DC332912551,DEGFR,RM,-0.1583016224396534,RM,5.128205128205129
DC332912551,EGFR,RM,65.65247,RM,82.0
DC332912552,TC,R,1.0,RM,
DC332912552,DEGFR,R,-0.3182212310457967,RM,
DC332912552,EGFR,R,55.90585905424467,RM,
DC332912552,TC,RS,1.0,RM,
DC332912552,DEGFR,RS,-0.1853256066325888,RM,
DC332912552,EGFR,RS,66.80330025612771,RM,
DC332912552,TC,RM,1.0,RM,
DC332912552,DEGFR,RM,-0.1485352865079554,RM,
DC332912552,EGFR,RM,69.82011,RM,
DC333314731,TC,R,0.0,R,0.0
DC333314731,DEGFR,R,-0.0964053795762703,R,4.545454545454546
DC333314731,EGFR,R,79.51632659728821,R,92.0
DC333314731,TC,RS,0.0,R,
DC333314731,DEGFR,RS,0.0031942497209678,R,
DC333314731,EGFR,RS,88.28109397544517,R,
DC333314731,TC,RM,0.0,R,
DC333314731,DEGFR,RM,-0.0682293285023082,R,
DC333314731,EGFR,RM,81.99582,R,
DC333314732,TC,R,1.0,R,1.0
DC333314732,DEGFR,R,-0.1436353688203318,R,-10.869565217391305
DC333314732,EGFR,R,78.78554606852947,R,82.0
DC333314732,TC,RS,0.0,R,
DC333314732,DEGFR,RS,0.043862699575159,R,
DC333314732,EGFR,RS,96.03536836091465,R,
DC333314732,TC,RM,0.0,R,
DC333314732,DEGFR,RM,-0.0310842265253481,R,
DC333314732,EGFR,RM,89.14025,R,
DC333314733,TC,R,1.0,R,0.0
DC333314733,DEGFR,R,-0.1156918820676145,R,6.097560975609756
DC333314733,EGFR,R,72.51326567045561,R,87.0
DC333314733,TC,RS,0.0,R,
DC333314733,DEGFR,RS,-0.0425266943981662,R,
DC333314733,EGFR,RS,78.51281105935037,R,
DC333314733,TC,RM,0.0,R,
DC333314733,DEGFR,RM,-0.0596960114269721,R,
DC333314733,EGFR,RM,77.10493,R,
DC333314734,TC,R,1.0,R,
DC333314734,DEGFR,R,-0.1585835488745918,R,
DC333314734,EGFR,R,73.20323124791051,R,
DC333314734,TC,RS,0.0,R,
DC333314734,DEGFR,RS,-0.0349108389943013,R,
DC333314734,EGFR,RS,83.96275700749578,R,
DC333314734,TC,RM,0.0,R,
DC333314734,DEGFR,RM,-0.0850421423199533,R,
DC333314734,EGFR,RM,79.60133,R,
DC334710541,TC,R,0.0,R,0.0
DC334710541,DEGFR,R,-0.0953649043832302,R,-4.761904761904762
DC334710541,EGFR,R,75.98934803180866,R,80.0
DC334710541,TC,RS,1.0,R,
DC334710541,DEGFR,RS,-0.1078545436589107,R,
DC334710541,EGFR,RS,74.9402183326515,R,
DC334710541,TC,RM,0.0,R,
DC334710541,DEGFR,RM,0.0002496810186476,R,
DC334710541,EGFR,RM,84.02097,R,
DC334710542,TC,R,0.0,RS,
DC334710542,DEGFR,R,0.0761204424563112,RS,
DC334710542,EGFR,R,86.0896353965049,RS,
DC334710542,TC,RS,0.0,RS,0.0
DC334710542,DEGFR,RS,-0.0457505183176952,RS,5.0
DC334710542,EGFR,RS,76.33995853458438,RS,84.0
DC334710542,TC,RM,0.0,RS,
DC334710542,DEGFR,RM,0.0801575660705566,RS,
DC334710542,EGFR,RM,86.412605,RS,
DC334710543,TC,R,0.0,RS,
DC334710543,DEGFR,R,0.0512975806486243,RS,
DC334710543,EGFR,R,88.30899677448444,RS,
DC334710543,TC,RS,0.0,RS,0.0
DC334710543,DEGFR,RS,-0.0621838072552184,RS,-1.1904761904761905
DC334710543,EGFR,RS,78.77656019056165,RS,83.0
DC334710543,TC,RM,0.0,RS,
DC334710543,DEGFR,RM,0.032448995681036,RS,
DC334710543,EGFR,RM,86.725716,RS,
DC334710544,TC,R,1.0,RS,
DC334710544,DEGFR,R,-0.1316667311710594,RS,
DC334710544,EGFR,R,72.07166131280206,RS,
DC334710544,TC,RS,0.0,RS,
DC334710544,DEGFR,RS,-0.0790830649654678,RS,
DC334710544,EGFR,RS,76.43610560786617,RS,
DC334710544,TC,RM,0.0,RS,
DC334710544,DEGFR,RM,-0.0100020443100527,RS,
DC334710544,EGFR,RM,82.16983,RS,
DC338510141,TC,R,0.0,R,0.0
DC338510141,DEGFR,R,-0.0952095228062662,R,15.517241379310343
DC338510141,EGFR,R,52.47784767723656,R,67.0
DC338510141,TC,RS,0.0,R,
DC338510141,DEGFR,RS,-0.0675658314596166,R,
DC338510141,EGFR,RS,54.08118177534224,R,
DC338510141,TC,RM,0.0,R,
DC338510141,DEGFR,RM,0.0028487238390692,R,
DC338510141,EGFR,RM,58.165226,R,
DC338510142,TC,R,1.0,RS,
DC338510142,DEGFR,R,-0.2206662017533654,RS,
DC338510142,EGFR,R,52.215364482524514,RS,
DC338510142,TC,RS,1.0,RS,0.0
DC338510142,DEGFR,RS,-0.1461769530765789,RS,-4.477611940298507
DC338510142,EGFR,RS,57.20614414386921,RS,64.0
DC338510142,TC,RM,0.0,RS,
DC338510142,DEGFR,RM,-0.0797712411453474,RS,
DC338510142,EGFR,RM,61.655327,RS,
DC338510143,TC,R,1.0,RS,
DC338510143,DEGFR,R,-0.2006502565678891,RS,
DC338510143,EGFR,R,51.15838357965509,RS,
DC338510143,TC,RS,1.0,RS,0.0
DC338510143,DEGFR,RS,-0.1268954830126719,RS,15.625
DC338510143,EGFR,RS,55.878689087189,RS,74.0
DC338510143,TC,RM,0.0,RS,
DC338510143,DEGFR,RM,-0.0397065877914428,RS,
DC338510143,EGFR,RM,61.45878,RS,
DC338510144,TC,R,1.0,RS,
DC338510144,DEGFR,R,-0.3411816273365651,RS,
DC338510144,EGFR,R,48.75255957709418,RS,
DC338510144,TC,RS,1.0,RS,
DC338510144,DEGFR,RS,-0.2194291020298863,RS,
DC338510144,EGFR,RS,57.762246449788414,RS,
DC338510144,TC,RM,0.0,RS,
DC338510144,DEGFR,RM,-0.088587271200644,RS,
DC338510144,EGFR,RM,67.44454,RS,
DC340114231,TC,R,1.0,R,1.0
DC340114231,DEGFR,R,-0.3690291476767611,R,-10.38961038961039
DC340114231,EGFR,R,48.58475562888939,R,69.0
DC340114231,TC,RS,1.0,R,
DC340114231,DEGFR,RS,-0.1695244671852948,R,
DC340114231,EGFR,RS,63.9466160267323,R,
DC340114231,TC,RM,1.0,R,
DC340114231,DEGFR,RM,-0.1374577113560267,R,
DC340114231,EGFR,RM,66.41576,R,
DC340114232,TC,R,1.0,R,1.0
DC340114232,DEGFR,R,-0.1764007434877344,R,-14.492753623188406
DC340114232,EGFR,R,56.82834869934632,R,59.0
DC340114232,TC,RS,0.0,R,
DC340114232,DEGFR,RS,-0.085669658345612,R,
DC340114232,EGFR,RS,63.08879357415277,R,
DC340114232,TC,RM,0.0,R,
DC340114232,DEGFR,RM,-0.0734601780988168,R,
DC340114232,EGFR,RM,63.931248,R,
DC340114233,TC,R,1.0,R,1.0
DC340114233,DEGFR,R,-0.1280062420881389,R,-20.338983050847457
DC340114233,EGFR,R,51.447631716799805,R,47.0
DC340114233,TC,RS,0.0,R,
DC340114233,DEGFR,RS,-0.0519161262226789,R,
DC340114233,EGFR,RS,55.93694855286194,R,
DC340114233,TC,RM,0.0,R,
DC340114233,DEGFR,RM,-0.0715340436515161,R,
DC340114233,EGFR,RM,54.77949,R,
DC340114234,TC,R,0.0,R,
DC340114234,DEGFR,R,-0.0153018739122787,R,
DC340114234,EGFR,R,46.2808119261229,R,
DC340114234,TC,RS,0.0,R,
DC340114234,DEGFR,RS,-0.0277855302585092,R,
DC340114234,EGFR,RS,45.69408007785007,R,
DC340114234,TC,RM,0.0,R,
DC340114234,DEGFR,RM,-0.0174574344716173,R,
DC340114234,EGFR,RM,46.1795,R,
DC344213301,TC,R,1.0,R,0.0
DC344213301,DEGFR,R,-0.1107872365130516,R,14.893617021276595
DC344213301,EGFR,R,41.79299988388657,R,54.0
DC344213301,TC,RS,1.0,R,
DC344213301,DEGFR,RS,-0.2178105351932665,R,
DC344213301,EGFR,RS,36.76290484591648,R,
DC344213301,TC,RM,0.0,R,
DC344213301,DEGFR,RM,-0.0122367371904089,R,
DC344213301,EGFR,RM,46.424873,R,
DC344213302,TC,R,1.0,R,1.0
DC344213302,DEGFR,R,-0.1650729262435042,R,-11.11111111111111
DC344213302,EGFR,R,45.08606198285077,R,48.0
DC344213302,TC,RS,1.0,R,
DC344213302,DEGFR,RS,-0.217253521756009,R,
DC344213302,EGFR,RS,42.26830982517552,R,
DC344213302,TC,RM,1.0,R,
DC344213302,DEGFR,RM,-0.1225588763201678,R,
DC344213302,EGFR,RM,47.38182,R,
DC344213303,TC,R,0.0,R,0.0
DC344213303,DEGFR,R,-0.036319237643176,R,6.25
DC344213303,EGFR,R,46.25667659312755,R,51.0
DC344213303,TC,RS,1.0,R,
DC344213303,DEGFR,RS,-0.1554652806874868,R,
DC344213303,EGFR,RS,40.53766652700063,R,
DC344213303,TC,RM,0.0,R,
DC344213303,DEGFR,RM,-0.0273307164510091,R,
DC344213303,EGFR,RM,46.688126,R,
DC344213304,TC,R,0.0,R,
DC344213304,DEGFR,R,-0.0414355086808575,R,
DC344213304,EGFR,R,48.88678905727627,R,
DC344213304,TC,RS,1.0,R,
DC344213304,DEGFR,RS,-0.138643045430469,R,
DC344213304,EGFR,RS,43.92920468304608,R,
DC344213304,TC,RM,0.0,R,
DC344213304,DEGFR,RM,-0.0351930506089154,R,
DC344213304,EGFR,RM,49.205154,R,
DC346813841,TC,R,0.0,R,0.0
DC346813841,DEGFR,R,0.0132766336361405,R,3.225806451612903
DC346813841,EGFR,R,62.82315128544072,R,64.0
DC346813841,TC,RS,1.0,R,
DC346813841,DEGFR,RS,-0.1010466655719007,R,
DC346813841,EGFR,RS,55.73510673454216,R,
DC346813841,TC,RM,0.0,R,
DC346813841,DEGFR,RM,-0.0420766030588457,R,
DC346813841,EGFR,RM,59.39125,R,
DC346813842,TC,R,0.0,R,0.0
DC346813842,DEGFR,R,-0.0788094815549191,R,1.5625
DC346813842,EGFR,R,58.95619318048517,R,65.0
DC346813842,TC,RS,1.0,R,
DC346813842,DEGFR,RS,-0.1369395213084178,R,
DC346813842,EGFR,RS,55.23587063626126,R,
DC346813842,TC,RM,0.0,R,
DC346813842,DEGFR,RM,-0.0940395593643188,R,
DC346813842,EGFR,RM,57.98147,R,
DC346813843,TC,R,0.0,R,0.0
DC346813843,DEGFR,R,-0.0405802581568572,R,0.0
DC346813843,EGFR,R,62.36228321980428,R,65.0
DC346813843,TC,RS,1.0,R,
DC346813843,DEGFR,RS,-0.1097434294364226,R,
DC346813843,EGFR,RS,57.86667708663253,R,
DC346813843,TC,RM,0.0,R,
DC346813843,DEGFR,RM,-0.0886342562161959,R,
DC346813843,EGFR,RM,59.238773,R,
DC346813844,TC,R,1.0,R,
DC346813844,DEGFR,R,-0.3077708099146698,R,
DC346813844,EGFR,R,44.99489735554646,R,
DC346813844,TC,RS,1.0,R,
DC346813844,DEGFR,RS,-0.1547883137513264,R,
DC346813844,EGFR,RS,54.93875960616378,R,
DC346813844,TC,RM,1.0,R,
DC346813844,DEGFR,RM,-0.192888934795673,R,
DC346813844,EGFR,RM,52.46222,R,
DC348713931,TC,R,1.0,R,1.0
DC348713931,DEGFR,R,-0.1750351346766397,R,-10.447761194029852
DC348713931,EGFR,R,55.27264597666514,R,60.0
DC348713931,TC,RS,1.0,R,
DC348713931,DEGFR,RS,-0.1223731852032988,R,
DC348713931,EGFR,RS,58.800996591378976,R,
DC348713931,TC,RM,1.0,R,
DC348713931,DEGFR,RM,-0.1613958558039878,R,
DC348713931,EGFR,RM,56.186478,R,
DC348713932,TC,R,1.0,R,0.0
DC348713932,DEGFR,R,-0.1423398948646522,R,8.333333333333334
DC348713932,EGFR,R,51.45960630812087,R,65.0
DC348713932,TC,RS,1.0,R,
DC348713932,DEGFR,RS,-0.1270203547434763,R,
DC348713932,EGFR,RS,52.37877871539142,R,
DC348713932,TC,RM,1.0,R,
DC348713932,DEGFR,RM,-0.1143042246500651,R,
DC348713932,EGFR,RM,53.141747,R,
DC348713933,TC,R,1.0,R,1.0
DC348713933,DEGFR,R,-0.1729432694436662,R,-13.846153846153848
DC348713933,EGFR,R,53.7586874861617,R,56.0
DC348713933,TC,RS,0.0,R,
DC348713933,DEGFR,RS,-0.0875511639992231,R,
DC348713933,EGFR,RS,59.3091743400505,R,
DC348713933,TC,RM,1.0,R,
DC348713933,DEGFR,RM,-0.1140443068284254,R,
DC348713933,EGFR,RM,57.58712,R,
DC348713934,TC,R,0.0,R,
DC348713934,DEGFR,R,-0.0594143345037891,R,
DC348713934,EGFR,R,52.67279726778781,R,
