TID,VAR,TRP,VAL,TRF,GRD
80399912,EGFR,RS,57.79756903433585,RG,
80399912,TC,RM,0.0,RG,
80399912,DEGFR,RM,0.1472702719948508,RG,
80399912,EGFR,RM,63.099865,RG,
80617612,TC,R,0.0,,
80617612,DEGFR,R,0.1113460679279465,,
80617612,EGFR,R,73.34884048324447,,
80617612,TC,RS,0.0,,
80617612,DEGFR,RS,0.0346508791561892,,
80617612,EGFR,RS,68.28695802430849,,
80617612,TC,RM,0.0,,
80617612,DEGFR,RM,0.0777248035777698,,
80617612,EGFR,RM,71.12984,,
80063511,TC,R,0.0,,
80063511,DEGFR,R,0.062942029901296,,
80063511,EGFR,R,77.59476818279461,,
80063511,TC,RS,0.0,,
80063511,DEGFR,RS,-0.0017321230113822,,
80063511,EGFR,RS,72.87355502016909,,
80063511,TC,RM,0.0,,
80063511,DEGFR,RM,0.0095219024240154,,
80063511,EGFR,RM,73.6951,,
80526312,TC,R,1.0,RG,
80526312,DEGFR,R,-0.1763836550129579,RG,
80526312,EGFR,R,51.88782973418365,RG,
80526312,TC,RS,1.0,RG,
80526312,DEGFR,RS,-0.1023517217517461,RG,
80526312,EGFR,RS,56.55184152964,RG,
80526312,TC,RM,1.0,RG,
80526312,DEGFR,RM,-0.1052764408172123,RG,
80526312,EGFR,RM,56.367584,RG,
80254612,TC,R,0.0,,
80254612,DEGFR,R,0.038660517970363,,
80254612,EGFR,R,46.739723308666335,,
80254612,TC,RS,0.0,,
80254612,DEGFR,RS,-0.0552865197350671,,
80254612,EGFR,RS,42.51210661192198,,
80254612,TC,RM,0.0,,
80254612,DEGFR,RM,0.0200558132595486,,
80254612,EGFR,RM,45.90251,,
80011911,TC,R,1.0,,
80011911,DEGFR,R,-0.1456154771492906,,
80011911,EGFR,R,46.991148756789016,,
80011911,TC,RS,1.0,,
80011911,DEGFR,RS,-0.1558409994689291,,
80011911,EGFR,RS,46.4287450292089,,
80011911,TC,RM,0.0,,
80011911,DEGFR,RM,-0.0729488026012073,,
80011911,EGFR,RM,50.987816,,
80249111,TC,R,0.0,RG,
80249111,DEGFR,R,-0.0046094582505867,RG,
80249111,EGFR,R,43.797183836974185,RG,
80249111,TC,RS,1.0,RG,
80249111,DEGFR,RS,-0.1225835150328939,RG,
80249111,EGFR,RS,38.606325338552665,RG,
80249111,TC,RM,0.0,RG,
80249111,DEGFR,RM,0.0360642346468838,RG,
80249111,EGFR,RM,45.586826,RG,
80449811,TC,R,1.0,RG,
80449811,DEGFR,R,-0.114344685792705,RG,
80449811,EGFR,R,61.11021668030335,RG,
80449811,TC,RS,1.0,RG,
80449811,DEGFR,RS,-0.1326370403620013,RG,
80449811,EGFR,RS,59.84804421502191,RG,
80449811,TC,RM,0.0,RG,
80449811,DEGFR,RM,-0.0140124334805253,RG,
80449811,EGFR,RM,68.03314,RG,
80499612,TC,R,1.0,RSG,
80499612,DEGFR,R,-0.248137217455798,RSG,
80499612,EGFR,R,66.16392486388978,RSG,
80499612,TC,RS,1.0,RSG,
80499612,DEGFR,RS,-0.1521206292629632,RSG,
80499612,EGFR,RS,74.61338462485924,RSG,
80499612,TC,RM,0.0,RSG,
80499612,DEGFR,RM,-0.0174722671508789,RSG,
80499612,EGFR,RM,86.46244,RSG,
80335411,TC,R,1.0,RG,
80335411,DEGFR,R,-0.1723112464881874,RG,
80335411,EGFR,R,62.07665651338594,RG,
80335411,TC,RS,1.0,RG,
80335411,DEGFR,RS,-0.1332057973500845,RG,
80335411,EGFR,RS,65.00956519874366,RG,
80335411,TC,RM,0.0,RG,
